7.500000000000000000e-01 0.000000000000000000e+00 8.333333333333332871e-02 1.666666666666666574e-01
8.333333333333333703e-01 0.000000000000000000e+00 8.333333333333332871e-02 8.333333333333332871e-02
5.000000000000000000e-01 1.666666666666666574e-01 1.666666666666666574e-01 1.666666666666666574e-01
6.666666666666666297e-01 8.333333333333332871e-02 8.333333333333332871e-02 1.666666666666666574e-01
