1.666666666666666574e-01 4.166666666666666852e-01 1.666666666666666574e-01 2.500000000000000000e-01
3.333333333333333148e-01 3.333333333333333148e-01 1.666666666666666574e-01 1.666666666666666574e-01
3.333333333333333148e-01 5.000000000000000000e-01 1.666666666666666574e-01 0.000000000000000000e+00
1.666666666666666574e-01 1.666666666666666574e-01 1.666666666666666574e-01 5.000000000000000000e-01
